archivo,tipo,glosa,inicio,fin,duracion,frames
ESTAR-BIEN_ORACION_3.eaf,glosa,IX_1,0.63,0.947,0.31699999999999995,10
ESTAR-BIEN_ORACION_3.eaf,glosa,ESTAR-BIEN_1,0.947,1.887,0.9400000000000001,28
FALTAR_ORACION_1.eaf,glosa,FALTAR_1,0.71,1.22,0.51,15
FALTAR_ORACION_1.eaf,transicion,TRANSICION,1.22,1.23,0.010000000000000009,0
FALTAR_ORACION_1.eaf,glosa,TIEMPO_1,1.23,1.88,0.6499999999999999,19
FALTAR_ORACION_1.eaf,glosa,FALTAR_1,1.88,2.44,0.56,17
FALTAR_ORACION_2.eaf,glosa,LEER_1,0.36,0.81,0.45000000000000007,14
FALTAR_ORACION_2.eaf,transicion,TRANSICION,0.81,0.82,0.009999999999999898,0
FALTAR_ORACION_2.eaf,glosa,IX_1,0.82,1.47,0.65,20
FALTAR_ORACION_2.eaf,glosa,VENIR_1,1.47,1.731,0.2610000000000001,8
FALTAR_ORACION_2.eaf,transicion,TRANSICION,1.731,1.737,0.006000000000000005,0
FALTAR_ORACION_2.eaf,glosa,NO_1,1.737,1.892,0.1549999999999998,5
FALTAR_ORACION_2.eaf,transicion,TRANSICION,1.892,1.9,0.008000000000000007,0
FALTAR_ORACION_2.eaf,glosa,NADA_1,1.9,2.35,0.4500000000000002,14
FALTAR_ORACION_2.eaf,glosa,FALTAR_2,2.35,3.11,0.7599999999999998,23
FELIZ_ORACION_1.eaf,glosa,YO_1,0.33,0.53,0.2,6
FELIZ_ORACION_1.eaf,glosa,FELIZ_1,0.53,1.2,0.6699999999999999,20
FELIZ_ORACION_1.eaf,glosa,YA_1 ,1.2,1.41,0.20999999999999996,6
FELIZ_ORACION_1.eaf,glosa,INGRESAR_1,1.41,1.89,0.48,14
FELIZ_ORACION_1.eaf,glosa,UNIVERSIDAD_1,1.89,2.7,0.8100000000000003,24
FELIZ_ORACION_2.eaf,glosa,YO_1,0.31,0.52,0.21000000000000002,6
FELIZ_ORACION_2.eaf,glosa,FELIZ_1,0.52,1.05,0.53,16
FELIZ_ORACION_2.eaf,glosa,VIAJAR_1,1.05,2.03,0.9799999999999998,29
FELIZ_ORACION_3.eaf,glosa,YO_1,0.84,1.03,0.19000000000000006,6
FELIZ_ORACION_3.eaf,transicion,TRANSICION,1.03,1.04,0.010000000000000009,0
FELIZ_ORACION_3.eaf,glosa,FELIZ_3,1.04,1.74,0.7,21
FELIZ_ORACION_3.eaf,transicion,TRANSICION,1.74,1.75,0.010000000000000009,0
FELIZ_ORACION_3.eaf,glosa,SIEMPRE_1,1.75,2.44,0.69,21
FIN_ORACION_1.eaf,glosa,YO_1,0.8,0.91,0.10999999999999999,3
FIN_ORACION_1.eaf,transicion,TRANSICION,0.91,0.93,0.020000000000000018,1
FIN_ORACION_1.eaf,glosa,LIMPIAR_1,0.93,1.95,1.02,31
FIN_ORACION_1.eaf,glosa,FIN_1,1.95,2.51,0.5599999999999998,17
FIN_ORACION_2.eaf,glosa,YO_1,0.52,0.72,0.19999999999999996,6
FIN_ORACION_2.eaf,transicion,TRANSICION,0.72,0.73,0.010000000000000009,0
FIN_ORACION_2.eaf,glosa,ESCRIBIR_1,0.73,1.09,0.3600000000000001,11
FIN_ORACION_2.eaf,transicion,TRANSICION,1.09,1.1,0.010000000000000009,0
FIN_ORACION_2.eaf,glosa,EXAMEN_1,1.1,1.46,0.3599999999999999,11
FIN_ORACION_2.eaf,glosa,FIN_2,1.46,2.12,0.6600000000000001,20
FIN_ORACION_3.eaf,glosa,MI_1,0.71,1.0,0.29000000000000004,9
FIN_ORACION_3.eaf,glosa,CARRO_1,1.0,1.9,0.8999999999999999,27
FIN_ORACION_3.eaf,glosa,LIMPIAR_1,1.9,2.55,0.6499999999999999,19
FIN_ORACION_3.eaf,transicion,TRANSICION,2.55,2.56,0.010000000000000231,0
FIN_ORACION_3.eaf,glosa,FIN_3,2.56,3.3,0.7399999999999998,22
FLACO_ORACION_1.eaf,glosa,SORPRESA_1,0.49,0.83,0.33999999999999997,10
FLACO_ORACION_1.eaf,glosa,FLACO_1,0.83,1.61,0.7800000000000001,23
FLACO_ORACION_2.eaf,glosa,MI,0.12,0.32,0.2,6
FLACO_ORACION_2.eaf,transicion,TRANSICION,0.32,0.33,0.010000000000000009,0
FLACO_ORACION_2.eaf,glosa,MAMÁ_1,0.33,0.83,0.49999999999999994,15
FLACO_ORACION_2.eaf,transicion,TRANSICION,0.83,0.84,0.010000000000000009,0
FLACO_ORACION_2.eaf,glosa,FLACO_1,0.84,1.65,0.8099999999999999,24
FLACO_ORACION_3.eaf,glosa,PASADO_1,0.81,1.19,0.3799999999999999,11
FLACO_ORACION_3.eaf,glosa,GORDO_1,1.19,1.79,0.6000000000000001,18
FLACO_ORACION_3.eaf,glosa,HOY_1,1.79,2.37,0.5800000000000001,17
FLACO_ORACION_3.eaf,transicion,TRANSICION,2.37,2.38,0.009999999999999787,0
FLACO_ORACION_3.eaf,glosa,FLACO_3,2.38,2.9,0.52,16
FLACO_ORACION_4.eaf,glosa,IX_1,0.77,1.07,0.30000000000000004,9
FLACO_ORACION_4.eaf,transicion,TRANSICION,1.07,1.09,0.020000000000000018,1
FLACO_ORACION_4.eaf,glosa,FLACO_4,1.09,1.84,0.75,22
FLACO_ORACION_4.eaf,glosa,¿QUÉ-PASA?_1,1.84,2.76,0.9199999999999997,28
FORTACHON_ORACION_1.eaf,glosa,YO_1,0.42,0.7,0.27999999999999997,8
FORTACHON_ORACION_1.eaf,glosa,VER_1,0.7,1.34,0.6400000000000001,19
FORTACHON_ORACION_1.eaf,glosa,LINDO_1,1.34,1.71,0.3699999999999999,11
FORTACHON_ORACION_1.eaf,glosa,FORTACHON_1,1.71,2.55,0.8399999999999999,25
FORTACHON_ORACION_2.eaf,glosa,VER_1,0.57,1.1,0.5300000000000001,16
FORTACHON_ORACION_2.eaf,transicion,TRANSICION,1.1,1.11,0.010000000000000009,0
FORTACHON_ORACION_2.eaf,glosa,FORTACHON_2,1.11,1.7,0.5899999999999999,18
FORTACHON_ORACION_2.eaf,glosa,DEMOSTRAR_1,1.7,2.27,0.5700000000000001,17
FORTACHON_ORACION_3.eaf,glosa,VER_1,0.78,1.13,0.34999999999999987,10
FORTACHON_ORACION_3.eaf,transicion,TRANSICION,1.13,1.14,0.010000000000000009,0
FORTACHON_ORACION_3.eaf,glosa,IX_1,1.14,1.57,0.43000000000000016,13
FORTACHON_ORACION_3.eaf,glosa,FORTACHON_3,1.57,2.38,0.8099999999999998,24
FREGADO_ORACION_1.eaf,glosa,FREGADO_1,0.62,1.03,0.41000000000000003,12
FREGADO_ORACION_1.eaf,transicion,TRANSICION,1.03,1.04,0.010000000000000009,0
FREGADO_ORACION_1.eaf,glosa,EMBARAZO_1,1.04,2.14,1.1,33
FREGADO_ORACION_2.eaf,glosa,YO_1,0.61,0.82,0.20999999999999996,6
FREGADO_ORACION_2.eaf,glosa,MARIHUANA_1,0.82,1.12,0.30000000000000016,9
FREGADO_ORACION_2.eaf,transicion,TRANSICION,1.12,1.13,0.009999999999999787,0
FREGADO_ORACION_2.eaf,glosa,VENDER_1,1.13,2.0,0.8700000000000001,26
FREGADO_ORACION_2.eaf,glosa,POLICIA_1,2.0,2.58,0.5800000000000001,17
FREGADO_ORACION_2.eaf,glosa,ENCONTRAR_1,2.58,2.92,0.33999999999999986,10
FREGADO_ORACION_2.eaf,transicion,TRANSICION,2.92,2.93,0.010000000000000231,0
FREGADO_ORACION_2.eaf,glosa,YO_1,2.93,3.13,0.19999999999999973,6
FREGADO_ORACION_2.eaf,glosa,FREGRADO_2,3.13,4.34,1.21,36
FRIO_ORACION_1.eaf,glosa,YO_1,0.48,0.63,0.15000000000000002,5
FRIO_ORACION_1.eaf,glosa,VIAJAR_1,0.63,1.48,0.85,26
FRIO_ORACION_1.eaf,glosa,LUGAR_1,1.48,2.07,0.5899999999999999,18
FRIO_ORACION_1.eaf,transicion,TRANSICION,2.07,2.08,0.010000000000000231,0
FRIO_ORACION_1.eaf,glosa,FRIO_1,2.08,3.29,1.21,36
FRIO_ORACION_2.eaf,glosa,SENTIR_1,0.68,1.04,0.36,11
FRIO_ORACION_2.eaf,glosa,FRIO_2,1.04,2.11,1.0699999999999998,32
FRIO_ORACION_3.eaf,glosa,HUARAZ_1,1.34,1.94,0.5999999999999999,18
FRIO_ORACION_3.eaf,transicion,TRANSICION,1.94,1.95,0.010000000000000009,0
FRIO_ORACION_3.eaf,glosa,IX_1,1.95,2.5,0.55,16
FRIO_ORACION_3.eaf,glosa,BAJA-TEMPERATURA_1,2.5,3.94,1.44,43
FUNDAR_ORACION_1.eaf,glosa,IX_1,0.9,2.4,1.5,45
FUNDAR_ORACION_1.eaf,glosa,CASA_1,2.4,3.1,0.7000000000000002,21
FUNDAR_ORACION_1.eaf,glosa,IX_1,3.1,3.49,0.3900000000000001,12
FUNDAR_ORACION_1.eaf,glosa,PREGUNTAR_1,3.49,4.12,0.6299999999999999,19
FUNDAR_ORACION_1.eaf,glosa,IX_1,4.12,4.41,0.29000000000000004,9
FUNDAR_ORACION_1.eaf,glosa,PASADO_1,4.41,5.37,0.96,29
FUNDAR_ORACION_1.eaf,transicion,TRANSICION,5.37,5.38,0.009999999999999787,0
FUNDAR_ORACION_1.eaf,glosa,FUNDAR_1,5.38,6.12,0.7400000000000002,22
FUNDAR_ORACION_1.eaf,transicion,TRANSICION,6.12,6.13,0.009999999999999787,0
FUNDAR_ORACION_1.eaf,glosa,EMPEZAR_1,6.13,6.59,0.45999999999999996,14
FUNDAR_ORACION_1.eaf,glosa,IX_1,6.59,7.42,0.8300000000000001,25
FUNDAR_ORACION_1.eaf,transicion,TRANSICION,7.42,7.43,0.009999999999999787,0
FUNDAR_ORACION_1.eaf,glosa,ESCRIBIR_1,7.43,8.55,1.120000000000001,34
FUNDAR_ORACION_1.eaf,glosa,IX_1,8.55,8.81,0.2599999999999998,8
FUNDAR_ORACION_2.eaf,glosa,IX_1,1.21,1.82,0.6100000000000001,18
FUNDAR_ORACION_2.eaf,glosa,LUGAR_1,1.82,2.8,0.9799999999999998,29
FUNDAR_ORACION_2.eaf,glosa,UNIVERSIDAD_1,2.8,3.43,0.6300000000000003,19
FUNDAR_ORACION_2.eaf,transicion,TRANSICION,3.43,3.44,0.009999999999999787,0
FUNDAR_ORACION_2.eaf,glosa,DONDE_1,3.44,3.79,0.3500000000000001,11
FUNDAR_ORACION_2.eaf,glosa,PASADO_1,3.79,4.31,0.5199999999999996,16
FUNDAR_ORACION_2.eaf,glosa,FUNDAR_2,4.31,5.13,0.8200000000000003,25
FUNDAR_ORACION_2.eaf,transicion,TRANSICION,5.13,5.14,0.009999999999999787,0
FUNDAR_ORACION_2.eaf,glosa,IX_1,5.14,5.96,0.8200000000000003,25
FUTURO_ORACION_1.eaf,glosa,YO_1,0.75,1.03,0.28,8
FUTURO_ORACION_1.eaf,glosa,FUTURO_1,1.03,1.67,0.6399999999999999,19
FUTURO_ORACION_1.eaf,glosa,CASARSE_1,1.67,2.52,0.8500000000000001,26
FUTURO_ORACION_2.eaf,glosa,YO_1,0.7,0.91,0.21000000000000008,6
FUTURO_ORACION_2.eaf,glosa,FUTURO_1,0.91,1.55,0.64,19
FUTURO_ORACION_2.eaf,transicion,TRANSICION,1.55,1.56,0.010000000000000009,0
FUTURO_ORACION_2.eaf,glosa,COMPRAR_1,1.56,1.94,0.3799999999999999,11
FUTURO_ORACION_2.eaf,glosa,CARRO_1,1.94,2.77,0.8300000000000001,25
FUTURO_ORACION_3.eaf,glosa,YO_1,0.53,0.74,0.20999999999999996,6
FUTURO_ORACION_3.eaf,transicion,TRANSICION,0.74,0.75,0.010000000000000009,0
FUTURO_ORACION_3.eaf,glosa,FUTURO_1,0.75,1.43,0.6799999999999999,20
FUTURO_ORACION_3.eaf,glosa,VIAJAR_1,1.43,2.38,0.95,28
GORDO_ORACION_1.eaf,glosa,WOW_1,0.53,0.81,0.28,8
GORDO_ORACION_1.eaf,transicion,TRANSICION,0.81,0.83,0.019999999999999907,1
GORDO_ORACION_1.eaf,glosa,IX_1,0.83,1.05,0.22000000000000008,7
GORDO_ORACION_1.eaf,transicion,TRANSICION,1.05,1.06,0.010000000000000009,0
GORDO_ORACION_1.eaf,glosa,GORDO_1,1.06,1.44,0.3799999999999999,11
GORDO_ORACION_2.eaf,glosa,MAMA_1,0.62,0.81,0.19000000000000006,6
GORDO_ORACION_2.eaf,transicion,TRANSICION,0.81,0.82,0.009999999999999898,0
GORDO_ORACION_2.eaf,glosa,GORDO_2,0.82,1.52,0.7000000000000001,21
GORRO_ORACION_1.eaf,glosa,YO_1,0.85,1.24,0.39,12
GORRO_ORACION_1.eaf,transicion,TRANSICION,1.24,1.25,0.010000000000000009,0
GORRO_ORACION_1.eaf,glosa,IR_1,1.25,2.1,0.8500000000000001,26
GORRO_ORACION_1.eaf,transicion,TRANSICION,2.1,2.11,0.009999999999999787,0
GORRO_ORACION_1.eaf,glosa,PLAYA_1,2.11,2.93,0.8200000000000003,25
GORRO_ORACION_1.eaf,transicion,TRANSICION,2.93,2.94,0.009999999999999787,0
GORRO_ORACION_1.eaf,glosa,BUSCAR_1,2.94,3.48,0.54,16
GORRO_ORACION_1.eaf,transicion,TRANSICION,3.48,3.49,0.010000000000000231,0
GORRO_ORACION_1.eaf,glosa,GORRO_1,3.49,4.68,1.1899999999999995,36
GORRO_ORACION_2.eaf,glosa,DESCANSAR_1,0.91,2.47,1.56,47
GORRO_ORACION_2.eaf,glosa,MUCHO-SOL_1,2.47,3.38,0.9099999999999997,27
GORRO_ORACION_2.eaf,transicion,TRANSICION,3.38,3.39,0.010000000000000231,0
GORRO_ORACION_2.eaf,glosa,SACAR_1,3.39,4.38,0.9899999999999998,30
GORRO_ORACION_2.eaf,glosa,GORRO_2,4.38,5.65,1.2700000000000005,38
GORRO_ORACION_3.eaf,glosa,YO_1,1.06,1.11,0.050000000000000044,2
GORRO_ORACION_3.eaf,glosa,CAMINAR-PERSONA_1,1.11,1.42,0.30999999999999983,9
GORRO_ORACION_3.eaf,glosa,IX_1,1.42,2.23,0.81,24
GORRO_ORACION_3.eaf,transicion,TRANSICION,2.23,2.24,0.010000000000000231,0
GORRO_ORACION_3.eaf,glosa,COMPRAR_1,2.24,2.88,0.6399999999999997,19
GORRO_ORACION_3.eaf,transicion,TRANSICION,2.88,2.89,0.010000000000000231,0
GORRO_ORACION_3.eaf,glosa,VER_1,2.89,3.43,0.54,16
GORRO_ORACION_3.eaf,glosa,GORRO_1,3.43,5.69,2.2600000000000002,68
GORRO_ORACION_3.eaf,glosa,BIEN_3,5.69,6.23,0.54,16
HACER_ORACION_1.eaf,glosa,YO_1,1.1,1.88,0.7799999999999998,23
HACER_ORACION_1.eaf,transicion,TRANSICION,1.88,1.89,0.010000000000000009,0
HACER_ORACION_1.eaf,glosa,HACER_1,1.89,2.57,0.6799999999999999,20
HACER_ORACION_1.eaf,transicion,TRANSICION,2.57,2.58,0.010000000000000231,0
HACER_ORACION_1.eaf,glosa,ENTRENAR_1,2.58,3.68,1.1,33
HACER_ORACION_1.eaf,glosa,IX_1,3.68,4.45,0.77,23
HACER_ORACION_1.eaf,glosa,LUGAR_1,4.45,5.74,1.29,39
HACER_ORACION_1.eaf,glosa,DEPORTE_1,5.74,6.49,0.75,22
HELICOPTERO_ORACION_1.eaf,glosa,HELICOPTERO_1,0.98,2.42,1.44,43
HELICOPTERO_ORACION_1.eaf,glosa,CRUZAR-EL-CIELO_1,2.42,3.52,1.1,33
HIJO_ORACION_1.eaf,glosa,YO_1,1.0,1.39,0.3899999999999999,12
HIJO_ORACION_1.eaf,glosa,VER_1,1.39,1.92,0.53,16
HIJO_ORACION_1.eaf,transicion,TRANSICION,1.92,1.93,0.010000000000000009,0
HIJO_ORACION_1.eaf,glosa,YO_1,1.93,2.18,0.2500000000000002,8
HIJO_ORACION_1.eaf,glosa,HIJO_1,2.18,3.27,1.0899999999999999,33
HIJO_ORACION_1.eaf,transicion,TRANSICION,3.27,3.71,0.43999999999999995,13
HIJO_ORACION_1.eaf,glosa,TELEVISION_1,3.71,4.66,0.9500000000000002,29
HIJO_ORACION_2.eaf,glosa,YO_1,0.78,1.28,0.5,15
HIJO_ORACION_2.eaf,glosa,HIJO_2,1.28,2.07,0.7899999999999998,24
HIJO_ORACION_2.eaf,glosa,IR_1,2.07,2.92,0.8500000000000001,26
HIJO_ORACION_2.eaf,transicion,TRANSICION,2.92,2.93,0.010000000000000231,0
HIJO_ORACION_2.eaf,glosa,ESTUDIAR_1,2.93,3.77,0.8399999999999999,25
HIJO_ORACION_3.eaf,glosa,YO_1,0.96,1.3,0.3400000000000001,10
HIJO_ORACION_3.eaf,transicion,TRANSICION,1.3,1.31,0.010000000000000009,0
HIJO_ORACION_3.eaf,glosa,HIJO_1,1.31,2.24,0.9300000000000002,28
HIJO_ORACION_3.eaf,glosa,GUSTAR_1,2.24,3.52,1.2799999999999998,38
HIJO_ORACION_3.eaf,glosa,COMER_1,3.52,4.59,1.0699999999999998,32
HIJO_ORACION_3.eaf,glosa,ARROZ-CHAUFA_1,4.59,6.86,2.2700000000000005,68
HISTORIA_ORACION_1.eaf,glosa,YO_1,1.41,1.69,0.28,8
HISTORIA_ORACION_1.eaf,glosa,LEER_1,1.69,2.52,0.8300000000000001,25
HISTORIA_ORACION_1.eaf,glosa,HISTORIA_1,2.52,3.8,1.2799999999999998,38
HISTORIA_ORACION_1.eaf,glosa,PERU_1,3.8,4.53,0.7300000000000004,22
HISTORIA_ORACION_1.eaf,transicion,TRANSICION,4.53,4.54,0.009999999999999787,0
HISTORIA_ORACION_1.eaf,glosa,IX_1,4.54,5.21,0.6699999999999999,20
HOLA_ORACION_1.eaf,glosa,YO_1,1.14,1.31,0.17000000000000015,5
HOLA_ORACION_1.eaf,glosa,CAMINAR-PERSONA_1,1.31,1.63,0.31999999999999984,10
HOLA_ORACION_1.eaf,glosa,CAMINAR-PERSONA_1,1.63,2.52,0.8900000000000001,27
HOLA_ORACION_1.eaf,glosa,HOLA_1,2.52,3.254,0.734,22
HOLA_ORACION_1.eaf,glosa,HOLA_1,3.254,4.11,0.8560000000000003,26
HOLA_ORACION_2.eaf,glosa,YO_1,2.0,2.5,0.5,15
HOLA_ORACION_2.eaf,transicion,TRANSICION,2.5,2.54,0.040000000000000036,1
HOLA_ORACION_2.eaf,glosa,ESCRIBIR_1,2.54,3.02,0.48,14
HOLA_ORACION_2.eaf,transicion,TRANSICION,3.02,3.84,0.8199999999999998,25
HOLA_ORACION_2.eaf,glosa,HOLA_2,3.84,4.76,0.9199999999999999,28
HOLA_ORACION_2.eaf,transicion,TRANSICION,4.76,4.79,0.03000000000000025,1
HOLA_ORACION_2.eaf,glosa,HOLA_2,4.79,5.43,0.6399999999999997,19
HOLA_ORACION_2.eaf,transicion,TRANSICION,5.43,5.71,0.28000000000000025,8
HOLA_ORACION_2.eaf,glosa,ABRAZAR_1,5.71,6.65,0.9400000000000004,28
HOLA_ORACION_2.eaf,transicion,TRANSICION,6.65,6.81,0.15999999999999925,5
HOLA_ORACION_2.eaf,glosa,BESO_1,6.81,7.35,0.54,16
HOLA_ORACION_2.eaf,transicion,TRANSICION,7.35,7.4,0.05000000000000071,2
HOLA_ORACION_2.eaf,glosa,BIEN_1,7.4,7.84,0.4399999999999995,13
HOLA_ORACION_2.eaf,transicion,TRANSICION,7.84,7.87,0.03000000000000025,1
HOLA_ORACION_2.eaf,glosa,BIEN_1,7.87,8.51,0.6399999999999997,19
HOMBRE_ORACION_1.eaf,glosa,YO_1,0.99,1.16,0.16999999999999993,5
HOMBRE_ORACION_1.eaf,transicion,TRANSICION,1.16,1.17,0.010000000000000009,0
HOMBRE_ORACION_1.eaf,glosa,VER_1,1.17,1.93,0.76,23
HOMBRE_ORACION_1.eaf,glosa,UNO_1,1.93,2.366,0.43600000000000017,13
HOMBRE_ORACION_1.eaf,glosa,HOMBRE_1,2.366,2.98,0.6139999999999999,18
HOMBRE_ORACION_1.eaf,glosa,CAMINAR-PERSONA_1,2.98,3.66,0.6800000000000002,20
HOMBRE_ORACION_1.eaf,glosa,PLAYA_1,3.66,4.79,1.13,34
HOMBRE_ORACION_2.eaf,glosa,VER_1,1.98,2.4,0.41999999999999993,13
HOMBRE_ORACION_2.eaf,glosa,CAMINAR-PERSONA_1,2.4,3.03,0.6299999999999999,19
HOMBRE_ORACION_2.eaf,transicion,TRANSICION,3.03,3.04,0.010000000000000231,0
HOMBRE_ORACION_2.eaf,glosa,HOMBRE_2,3.04,4.05,1.0099999999999998,30
HOMBRE_ORACION_2.eaf,transicion,TRANSICION,4.05,4.659,0.609,18
HOMBRE_ORACION_2.eaf,glosa,GUARDAR_3,4.659,5.49,0.8310000000000004,25
HOMBRE_ORACION_2.eaf,transicion,TRANSICION,5.49,5.5,0.009999999999999787,0
HOMBRE_ORACION_2.eaf,glosa,CARGAR-CAJA_1,5.5,6.7,1.2000000000000002,36
HOY_ORACION_1.eaf,glosa,HOY_1,1.53,1.94,0.4099999999999999,12
HOY_ORACION_1.eaf,transicion,TRANSICION,1.94,1.95,0.010000000000000009,0
HOY_ORACION_1.eaf,glosa,SABADO_1,1.95,2.9,0.95,28
HOY_ORACION_2.eaf,glosa,HOY_2,0.85,1.21,0.36,11
HOY_ORACION_2.eaf,glosa,YO_1,1.21,1.33,0.1200000000000001,4
HOY_ORACION_2.eaf,glosa,IR_1,1.33,1.68,0.34999999999999987,10
HOY_ORACION_2.eaf,transicion,TRANSICION,1.68,1.69,0.010000000000000009,0
HOY_ORACION_2.eaf,glosa,FIESTA_1,1.69,2.86,1.17,35
IDEA_ORACION_1.eaf,glosa,YO_1,1.02,1.23,0.20999999999999996,6
IDEA_ORACION_1.eaf,transicion,TRANSICION,1.23,1.25,0.020000000000000018,1
IDEA_ORACION_1.eaf,glosa,DIBUJAR_1,1.25,1.99,0.74,22
IDEA_ORACION_1.eaf,transicion,TRANSICION,1.99,2.35,0.3600000000000001,11
IDEA_ORACION_1.eaf,glosa,PENSAR_2,2.35,3.33,0.98,29
IDEA_ORACION_1.eaf,transicion,TRANSICION,3.33,3.75,0.41999999999999993,13
IDEA_ORACION_1.eaf,glosa,IDEA_1,3.75,4.73,0.9800000000000004,29
IDEA_ORACION_1.eaf,glosa,IDEA_2,4.73,5.38,0.6499999999999995,19
IDEA_ORACION_1.eaf,glosa,DIBUJAR_1,5.38,6.27,0.8899999999999997,27
IDEA_ORACION_1.eaf,glosa,DAR_1,6.27,6.92,0.6500000000000004,20
IDEA_ORACION_2.eaf,glosa,YO_1,1.2,1.43,0.22999999999999998,7
IDEA_ORACION_2.eaf,transicion,TRANSICION,1.43,1.7,0.27,8
IDEA_ORACION_2.eaf,glosa,ESCRIBIR_1,1.7,2.5,0.8,24
IDEA_ORACION_2.eaf,glosa,SEÑAR_1,2.5,3.47,0.9700000000000002,29
IDEA_ORACION_2.eaf,transicion,TRANSICION,3.47,3.48,0.009999999999999787,0
IDEA_ORACION_2.eaf,glosa,IDEA_2,3.48,4.116,0.6359999999999997,19
IDEA_ORACION_2.eaf,transicion,TRANSICION,4.116,4.68,0.5640000000000001,17
IDEA_ORACION_2.eaf,glosa,SEÑAR_1,4.68,6.14,1.46,44
IGUAL_ORACION_1.eaf,glosa,YO_1,0.92,1.04,0.12,4
IGUAL_ORACION_1.eaf,glosa,INTENTAR_1,1.04,1.37,0.33000000000000007,10
IGUAL_ORACION_1.eaf,transicion,TRANSICION,1.37,1.38,0.009999999999999787,0
IGUAL_ORACION_1.eaf,glosa,COMER_1,1.38,1.75,0.3700000000000001,11
IGUAL_ORACION_1.eaf,glosa,IX_1,1.75,2.07,0.31999999999999984,10
IGUAL_ORACION_1.eaf,transicion,TRANSICION,2.07,2.08,0.010000000000000231,0
IGUAL_ORACION_1.eaf,glosa,GRANDE_1,2.08,2.42,0.33999999999999986,10
IGUAL_ORACION_1.eaf,transicion,TRANSICION,2.42,2.43,0.010000000000000231,0
IGUAL_ORACION_1.eaf,glosa,NO_1,2.43,2.68,0.25,8
IGUAL_ORACION_1.eaf,glosa,IGUAL_1,2.68,3.36,0.6799999999999997,20
IGUAL_ORACION_1.eaf,glosa,GRANDE_1,3.36,4.1,0.7399999999999998,22
IGUAL_ORACION_1.eaf,glosa,COMER_1,4.1,4.38,0.28000000000000025,8
IGUAL_ORACION_1.eaf,transicion,TRANSICION,4.38,4.39,0.009999999999999787,0
IGUAL_ORACION_1.eaf,glosa,AHORA_1,4.39,4.58,0.1900000000000004,6
IGUAL_ORACION_1.eaf,glosa,IGUAL_1,4.58,4.86,0.28000000000000025,8
IGUAL_ORACION_2.eaf,glosa,VESTIR_1,1.14,2.59,1.45,44
IGUAL_ORACION_2.eaf,transicion,TRANSICION,2.59,2.6,0.010000000000000231,0
IGUAL_ORACION_2.eaf,glosa,IGUAL_1,2.6,4.32,1.7200000000000002,52
IGUAL_ORACION_3.eaf,glosa,YO_1,1.23,1.5,0.27,8
IGUAL_ORACION_3.eaf,transicion,TRANSICION,1.5,1.51,0.010000000000000009,0
IGUAL_ORACION_3.eaf,glosa,IR_1,1.51,2.25,0.74,22
IGUAL_ORACION_3.eaf,transicion,TRANSICION,2.25,2.26,0.009999999999999787,0
IGUAL_ORACION_3.eaf,glosa,NO_1,2.26,2.65,0.3900000000000001,12
IGUAL_ORACION_3.eaf,transicion,TRANSICION,2.65,2.66,0.010000000000000231,0
IGUAL_ORACION_3.eaf,glosa,YO_1,2.66,2.85,0.18999999999999995,6
IGUAL_ORACION_3.eaf,glosa,IGUAL_2,2.85,3.32,0.46999999999999975,14
IGUAL_ORACION_3.eaf,transicion,TRANSICION,3.32,3.33,0.010000000000000231,0
IGUAL_ORACION_3.eaf,glosa,CAMINAR-PERSONA_1,3.33,4.08,0.75,22
IGUAL_ORACION_3.eaf,glosa,IGUAL_2,4.08,4.75,0.6699999999999999,20
IGUAL_ORACION_3.eaf,glosa,CAMINAR-PERSONA_1,4.75,5.59,0.8399999999999999,25
IGUAL_ORACION_4.eaf,glosa,YO_1,1.26,1.46,0.19999999999999996,6
IGUAL_ORACION_4.eaf,transicion,TRANSICION,1.46,2.05,0.5899999999999999,18
IGUAL_ORACION_4.eaf,glosa,PARTICIPAR_1,2.05,2.67,0.6200000000000001,19
IGUAL_ORACION_4.eaf,glosa,IX_1,2.67,3.23,0.56,17
IGUAL_ORACION_4.eaf,transicion,TRANSICION,3.23,4.85,1.6199999999999997,49
IGUAL_ORACION_4.eaf,glosa,IGUAL_2,4.85,5.66,0.8100000000000005,24
IGUAL_ORACION_5.eaf,glosa,CONVERSAR_1,2.14,2.63,0.48999999999999977,15
IGUAL_ORACION_5.eaf,glosa,DE-ACUERDO_1,2.63,3.14,0.5100000000000002,15
IGUAL_ORACION_5.eaf,transicion,TRANSICION,3.14,3.16,0.020000000000000018,1
IGUAL_ORACION_5.eaf,glosa,NO_1,3.16,3.69,0.5299999999999998,16
IGUAL_ORACION_5.eaf,glosa,YO_1,3.69,3.92,0.22999999999999998,7
IGUAL_ORACION_5.eaf,transicion,TRANSICION,3.92,3.93,0.010000000000000231,0
IGUAL_ORACION_5.eaf,glosa,IGUAL_3,3.93,4.68,0.7499999999999996,22
IGUAL_ORACION_5.eaf,glosa,FIN_1,4.68,5.33,0.6500000000000004,20
IGUAL_ORACION_5.eaf,transicion,TRANSICION,5.33,5.34,0.009999999999999787,0
IGUAL_ORACION_5.eaf,glosa,IGUAL_3,5.34,6.09,0.75,22
IGUAL_ORACION_6.eaf,glosa,YO_1,1.625,2.15,0.5249999999999999,16
IGUAL_ORACION_6.eaf,glosa,EMPUJAR_1,2.15,3.375,1.225,37
